gallery_idx,album_label,nn_distance,album_image_count
718,650,0.311468,8
719,683,0.579925,28
720,8,0.405398,43
721,213,0.345845,2
722,379,0.42487,2
723,488,0.44609,3
724,832,0.423111,2
725,838,0.340789,20
726,319,0.431439,13
727,183,0.323614,2
728,814,0.553617,2
729,754,0.64386,17
730,341,0.365463,2
731,569,0.264206,4
732,562,0.390571,4
733,705,0.338242,3
734,782,0.340789,5
735,95,0.376928,9
736,737,0.388835,2
737,491,0.370549,2
738,729,0.290186,3
739,231,0.276452,8
740,713,0.428303,2
741,452,0.336486,9
742,819,0.32967,11
743,88,0.425043,8
744,332,0.406926,4
745,307,0.319835,5
746,797,0.335821,4
747,262,0.353712,3
748,556,0.283372,2
749,610,0.312099,2
750,31,0.310818,4
751,568,0.553617,4
752,120,0.490657,25
753,349,0.625215,2
754,574,0.300511,13
755,701,0.291636,29
756,839,0.421098,4
757,388,0.271666,10
758,758,0.427179,6
759,18,0.284622,3
760,692,0.465301,14
761,380,0.351056,2
762,802,0.446715,26
763,493,0.297725,3
764,552,0.304485,2
765,282,0.501197,4
766,1,0.432553,4
767,432,0.391176,2
768,704,0.34182,3
769,771,0.296745,2
770,238,0.302327,2
771,27,0.377208,3
772,302,0.343994,2
773,688,0.32749,2
774,361,0.419221,2
775,818,0.335862,2
776,685,0.38051,4
777,587,0.290854,2
778,168,0.423622,2
779,406,0.468268,9
780,760,0.327773,2
781,23,0.218562,2
782,834,0.289267,2
783,596,0.30679,8
784,499,0.340693,2
785,450,0.319059,15
786,163,0.305954,12
787,529,0.27991,2
788,595,0.388491,3
789,25,0.312934,2
790,801,0.39562,12
791,757,0.383503,10
792,846,0.271837,3
793,215,0.350321,2
794,241,0.323685,3
795,130,0.353408,3
796,541,0.341856,2
797,257,0.393387,5
798,170,0.382716,2
799,686,0.344195,3
800,454,0.358393,2
801,792,0.352445,2
802,433,0.383088,2
803,177,0.433542,2
804,309,0.429518,3
805,220,0.378303,2
806,186,0.303118,2
807,276,0.420961,2
808,653,0.316548,2
809,313,0.440196,19
810,820,0.418928,9
811,13,0.375603,4
812,623,0.252611,3
813,640,0.245385,15
814,105,0.270311,2
815,129,0.366607,3
816,807,0.294061,2
817,611,0.333958,3
818,716,0.390571,3
819,115,0.339482,9
820,829,0.368375,3
821,384,0.275694,4
822,387,0.301001,2
823,479,0.357819,4
824,386,0.36295,4
825,570,0.385593,3
826,79,0.3295,3
827,222,0.817742,2
828,590,0.356596,3
829,288,0.260675,2
830,697,0.375125,5
831,131,0.349869,3
832,409,0.601018,3
833,594,0.601018,2
834,621,0.38679,2
835,722,0.334629,2
836,317,0.343924,3
837,298,0.817742,2
838,702,0.845556,8
839,403,0.897664,2
840,791,0.424162,2
841,374,0.266044,2
842,229,0.276973,3
843,665,0.290513,6
844,711,0.350203,2
845,103,0.29286,2
846,720,0.353901,15
847,847,0.299431,3
848,122,0.275142,4
849,311,0.446722,3
850,277,0.344438,2
851,474,0.475482,9
852,338,0.365975,3
853,236,0.916125,13
854,496,0.916125,3
